time,country,cum_confirm,cum_heal,cum_dead
2019-12-01,中国,1,0,0
2019-12-02,中国,1,0,0
2019-12-03,中国,1,0,0
2019-12-04,中国,1,0,0
2019-12-05,中国,1,0,0
2019-12-06,中国,1,0,0
2019-12-07,中国,1,0,0
2019-12-08,中国,1,0,0
2019-12-09,中国,1,0,0
2019-12-10,中国,1,0,0
2019-12-11,中国,4,0,0
2019-12-12,中国,4,0,0
2019-12-13,中国,4,0,0
2019-12-14,中国,4,0,0
2019-12-15,中国,6,0,0
2019-12-16,中国,6,0,0
2019-12-17,中国,7,0,0
2019-12-18,中国,8,0,0
2019-12-19,中国,9,0,0
2019-12-20,中国,14,0,0
2019-12-21,中国,18,0,0
2019-12-22,中国,21,0,0
2019-12-23,中国,29,0,0
2019-12-24,中国,30,0,0
2019-12-25,中国,33,0,0
2019-12-26,中国,35,0,0
2019-12-27,中国,37,0,0
2019-12-28,中国,37,0,0
2019-12-29,中国,37,0,0
2019-12-30,中国,37,0,0
2019-12-31,中国,40,0,0
2020-01-01,中国,43,0,0
2020-01-02,中国,44,0,0
2020-01-03,中国,44,0,0
2020-01-04,中国,44,0,0
2020-01-05,中国,44,0,0
2020-01-06,中国,44,0,0
2020-01-07,中国,44,0,0
2020-01-08,中国,44,0,0
2020-01-09,中国,44,0,0
2020-01-10,中国,44,2,1
2020-01-11,中国,44,6,1
2020-01-12,中国,44,7,1
2020-01-13,中国,44,7,1
2020-01-14,中国,44,7,1
2020-01-15,中国,44,12,2
2020-01-16,日本,1,1,0
2020-01-16,泰国,1,0,0
2020-01-16,中国,45,15,2
2020-01-17,日本,1,1,0
2020-01-17,中国,62,19,2
2020-01-18,日本,1,1,0
2020-01-18,中国,198,24,3
2020-01-19,日本,1,1,0
2020-01-19,中国,275,25,4
2020-01-20,韩国,1,0,0
2020-01-20,日本,1,1,0
2020-01-20,泰国,2,0,0
2020-01-20,中国,291,25,6
2020-01-21,韩国,1,0,0
2020-01-21,日本,1,1,0
2020-01-21,泰国,3,0,0
2020-01-21,中国,440,25,9
2020-01-22,韩国,1,0,0
2020-01-22,美国,1,0,0
2020-01-22,日本,1,1,0
2020-01-22,泰国,3,0,0
2020-01-22,中国,571,25,17
2020-01-23,韩国,1,0,0
2020-01-23,美国,1,0,0
2020-01-23,日本,1,1,0
2020-01-23,泰国,3,2,0
2020-01-23,新加坡,1,0,0
2020-01-23,越南,2,0,0
2020-01-23,中国,830,34,25
2020-01-24,法国,2,0,0
2020-01-24,韩国,2,0,0
2020-01-24,美国,2,0,0
2020-01-24,尼泊尔,1,0,0
2020-01-24,日本,2,1,0
2020-01-24,泰国,4,2,0
2020-01-24,新加坡,3,0,0
2020-01-24,越南,2,0,0
2020-01-24,中国,1287,38,41
2020-01-25,澳大利亚,1,0,0
2020-01-25,法国,3,0,0
2020-01-25,韩国,2,0,0
2020-01-25,马来西亚,3,0,0
2020-01-25,美国,2,0,0
2020-01-25,尼泊尔,1,0,0
2020-01-25,日本,3,1,0
2020-01-25,泰国,4,2,0
2020-01-25,新加坡,3,0,0
2020-01-25,越南,2,0,0
2020-01-25,中国,1975,49,56
2020-01-26,澳大利亚,4,0,0
2020-01-26,法国,3,0,0
2020-01-26,韩国,3,0,0
2020-01-26,马来西亚,3,0,0
2020-01-26,美国,3,0,0
2020-01-26,尼泊尔,1,0,0
2020-01-26,泰国,7,0,0
2020-01-26,新加坡,4,0,0
2020-01-26,越南,2,0,0
2020-01-26,中国,2744,51,80
2020-01-27,澳大利亚,5,0,0
2020-01-27,巴基斯坦,0,0,0
2020-01-27,法国,3,0,0
2020-01-27,韩国,4,0,0
2020-01-27,加拿大,1,0,0
2020-01-27,马来西亚,4,0,0
2020-01-27,美国,5,0,0
2020-01-27,尼泊尔,1,0,0
2020-01-27,泰国,8,2,0
2020-01-27,新加坡,4,0,0
2020-01-27,越南,2,0,0
2020-01-27,中国,4515,60,106
2020-01-28,澳大利亚,5,0,0
2020-01-28,德国,1,0,0
2020-01-28,法国,3,0,0
2020-01-28,韩国,4,0,0
2020-01-28,加拿大,2,0,0
2020-01-28,马来西亚,4,0,0
2020-01-28,美国,5,0,0
2020-01-28,尼泊尔,1,0,0
2020-01-28,日本,6,1,0
2020-01-28,斯里兰卡,1,0,0
2020-01-28,泰国,14,2,0
2020-01-28,新加坡,7,0,0
2020-01-28,越南,2,0,0
2020-01-28,中国,5974,103,132
2020-01-29,阿联酋,4,0,0
2020-01-29,澳大利亚,7,0,0
2020-01-29,德国,4,0,0
2020-01-29,法国,4,0,0
2020-01-29,韩国,4,0,0
2020-01-29,加拿大,2,0,0
2020-01-29,马来西亚,7,0,0
2020-01-29,美国,5,0,0
2020-01-29,尼泊尔,1,0,0
2020-01-29,斯里兰卡,1,0,0
2020-01-29,泰国,14,2,0
2020-01-29,新加坡,10,0,0
2020-01-29,越南,2,0,0
2020-01-29,中国,7711,124,170
2020-01-30,阿联酋,4,0,0
2020-01-30,澳大利亚,8,2,0
2020-01-30,德国,4,0,0
2020-01-30,法国,5,0,0
2020-01-30,菲律宾,1,0,0
2020-01-30,芬兰,1,0,0
2020-01-30,韩国,6,0,0
2020-01-30,加拿大,3,0,0
2020-01-30,马来西亚,8,0,0
2020-01-30,美国,5,0,0
2020-01-30,尼泊尔,1,0,0
2020-01-30,斯里兰卡,1,0,0
2020-01-30,泰国,14,2,0
2020-01-30,新加坡,10,0,0
2020-01-30,印度,1,0,0
2020-01-30,越南,2,0,0
2020-01-30,中国,9692,171,213
2020-01-31,阿联酋,4,0,0
2020-01-31,澳大利亚,8,2,0
2020-01-31,德国,4,0,0
2020-01-31,法国,5,0,0
2020-01-31,菲律宾,1,0,0
2020-01-31,芬兰,1,0,0
2020-01-31,韩国,6,0,0
2020-01-31,加拿大,3,0,0
2020-01-31,马来西亚,8,0,0
2020-01-31,美国,5,0,0
2020-01-31,尼泊尔,1,0,0
2020-01-31,日本,17,1,0
2020-01-31,斯里兰卡,1,0,0
2020-01-31,泰国,14,2,0
2020-01-31,新加坡,10,0,0
2020-01-31,印度,1,0,0
2020-01-31,越南,2,0,0
2020-01-31,中国,11791,243,259
2020-02-01,阿联酋,4,0,0
2020-02-01,澳大利亚,8,2,0
2020-02-01,德国,4,0,0
2020-02-01,法国,5,0,0
2020-02-01,菲律宾,1,0,0
2020-02-01,芬兰,1,0,0
2020-02-01,韩国,6,0,0
2020-02-01,加拿大,3,0,0
2020-02-01,马来西亚,8,0,0
2020-02-01,美国,5,0,0
2020-02-01,尼泊尔,1,0,0
2020-02-01,日本,20,1,0
2020-02-01,斯里兰卡,1,0,0
2020-02-01,泰国,14,2,0
2020-02-01,新加坡,10,0,0
2020-02-01,印度,1,0,0
2020-02-01,越南,2,0,0
2020-02-01,中国,14380,328,304
2020-02-02,阿联酋,4,0,0
2020-02-02,澳大利亚,8,2,0
2020-02-02,德国,4,0,0
2020-02-02,法国,5,0,0
2020-02-02,菲律宾,1,0,0
2020-02-02,芬兰,1,0,0
2020-02-02,韩国,6,0,0
2020-02-02,加拿大,3,0,0
2020-02-02,马来西亚,8,0,0
2020-02-02,美国,5,0,0
2020-02-02,尼泊尔,1,0,0
2020-02-02,斯里兰卡,1,0,0
2020-02-02,泰国,14,2,0
2020-02-02,新加坡,10,0,0
2020-02-02,印度,1,0,0
2020-02-02,越南,2,0,0
2020-02-02,中国,17205,475,361
2020-02-03,阿联酋,4,0,0
2020-02-03,澳大利亚,8,2,0
2020-02-03,德国,4,0,0
2020-02-03,法国,5,0,0
2020-02-03,菲律宾,1,0,0
2020-02-03,芬兰,1,0,0
2020-02-03,韩国,6,0,0
2020-02-03,加拿大,3,0,0
2020-02-03,马来西亚,8,0,0
2020-02-03,美国,5,0,0
2020-02-03,尼泊尔,1,0,0
2020-02-03,斯里兰卡,1,0,0
2020-02-03,泰国,14,2,0
2020-02-03,新加坡,10,0,0
2020-02-03,印度,1,0,0
2020-02-03,越南,2,0,0
2020-02-03,中国,20438,632,425
2020-02-04,日本,23,1,0
2020-02-04,中国,24324,892,490
2020-02-05,日本,23,1,0
2020-02-05,中国,28018,1153,563
2020-02-06,阿联酋,5,0,0
2020-02-06,澳大利亚,14,3,0
2020-02-06,比利时,1,0,0
2020-02-06,德国,12,0,0
2020-02-06,俄罗斯,2,0,0
2020-02-06,法国,6,0,0
2020-02-06,菲律宾,3,0,1
2020-02-06,芬兰,1,0,0
2020-02-06,韩国,24,1,0
2020-02-06,加拿大,5,1,0
2020-02-06,柬埔寨,1,0,0
2020-02-06,马来西亚,14,1,0
2020-02-06,美国,12,1,0
2020-02-06,尼泊尔,1,0,0
2020-02-06,日本,25,1,0
2020-02-06,瑞典,1,0,0
2020-02-06,斯里兰卡,1,1,0
2020-02-06,泰国,25,8,0
2020-02-06,西班牙,1,0,0
2020-02-06,新加坡,28,1,0
2020-02-06,意大利,2,0,0
2020-02-06,印度,3,0,0
2020-02-06,英国,2,0,0
2020-02-06,越南,10,3,0
2020-02-06,中国,31161,1540,636
2020-02-07,阿联酋,5,0,0
2020-02-07,澳大利亚,15,3,0
2020-02-07,比利时,1,0,0
2020-02-07,德国,13,0,0
2020-02-07,俄罗斯,2,0,0
2020-02-07,法国,6,0,0
2020-02-07,菲律宾,3,0,1
2020-02-07,芬兰,1,0,0
2020-02-07,韩国,24,1,0
2020-02-07,加拿大,5,1,0
2020-02-07,柬埔寨,1,0,0
2020-02-07,马来西亚,14,1,0
2020-02-07,美国,12,1,0
2020-02-07,尼泊尔,1,0,0
2020-02-07,日本,25,1,0
2020-02-07,瑞典,1,0,0
2020-02-07,斯里兰卡,1,1,0
2020-02-07,泰国,25,8,0
2020-02-07,西班牙,1,0,0
2020-02-07,新加坡,33,2,0
2020-02-07,意大利,3,0,0
2020-02-07,印度,3,0,0
2020-02-07,英国,3,0,0
2020-02-07,越南,12,3,0
2020-02-07,中国,34594,2052,723
2020-02-08,阿联酋,7,0,0
2020-02-08,澳大利亚,15,3,0
2020-02-08,比利时,1,0,0
2020-02-08,德国,13,0,0
2020-02-08,俄罗斯,2,0,0
2020-02-08,法国,11,0,0
2020-02-08,菲律宾,3,0,1
2020-02-08,芬兰,1,1,0
2020-02-08,韩国,24,2,0
2020-02-08,加拿大,5,1,0
2020-02-08,柬埔寨,1,0,0
2020-02-08,马来西亚,16,2,0
2020-02-08,美国,12,3,0
2020-02-08,尼泊尔,1,0,0
2020-02-08,日本,25,1,0
2020-02-08,瑞典,1,0,0
2020-02-08,斯里兰卡,1,1,0
2020-02-08,泰国,32,8,0
2020-02-08,西班牙,1,0,0
2020-02-08,新加坡,33,2,0
2020-02-08,意大利,3,0,0
2020-02-08,印度,3,0,0
2020-02-08,英国,3,0,0
2020-02-08,越南,13,3,0
2020-02-08,中国,37162,2651,812
2020-02-09,阿联酋,7,0,0
2020-02-09,澳大利亚,15,3,0
2020-02-09,比利时,1,0,0
2020-02-09,德国,14,0,0
2020-02-09,俄罗斯,2,0,0
2020-02-09,法国,11,0,0
2020-02-09,菲律宾,3,0,1
2020-02-09,芬兰,1,1,0
2020-02-09,韩国,27,3,0
2020-02-09,加拿大,7,1,0
2020-02-09,柬埔寨,1,0,0
2020-02-09,马来西亚,17,2,0
2020-02-09,美国,12,3,0
2020-02-09,尼泊尔,1,0,0
2020-02-09,日本,26,1,0
2020-02-09,瑞典,1,0,0
2020-02-09,斯里兰卡,1,1,0
2020-02-09,泰国,32,8,0
2020-02-09,西班牙,2,0,0
2020-02-09,新加坡,43,2,0
2020-02-09,意大利,3,0,0
2020-02-09,印度,3,0,0
2020-02-09,英国,4,0,0
2020-02-09,越南,14,3,0
2020-02-09,中国,40224,3283,909
2020-02-10,阿联酋,7,0,0
2020-02-10,澳大利亚,15,3,0
2020-02-10,比利时,1,0,0
2020-02-10,德国,14,0,0
2020-02-10,俄罗斯,2,0,0
2020-02-10,法国,11,0,0
2020-02-10,菲律宾,3,1,1
2020-02-10,芬兰,1,1,0
2020-02-10,韩国,27,3,0
2020-02-10,加拿大,7,1,0
2020-02-10,柬埔寨,1,0,0
2020-02-10,马来西亚,18,2,0
2020-02-10,美国,12,3,0
2020-02-10,尼泊尔,1,0,0
2020-02-10,日本,26,2,0
2020-02-10,瑞典,1,0,0
2020-02-10,斯里兰卡,1,1,0
2020-02-10,泰国,32,8,0
2020-02-10,西班牙,2,0,0
2020-02-10,新加坡,45,7,0
2020-02-10,意大利,3,0,0
2020-02-10,印度,3,0,0
2020-02-10,英国,8,0,0
2020-02-10,越南,14,3,0
2020-02-10,中国,42708,3998,1017
2020-02-11,阿联酋,8,0,0
2020-02-11,澳大利亚,15,3,0
2020-02-11,比利时,1,0,0
2020-02-11,德国,14,0,0
2020-02-11,俄罗斯,2,0,0
2020-02-11,法国,11,0,0
2020-02-11,菲律宾,3,1,1
2020-02-11,芬兰,1,1,0
2020-02-11,韩国,28,3,0
2020-02-11,加拿大,7,1,0
2020-02-11,柬埔寨,1,0,0
2020-02-11,马来西亚,18,3,0
2020-02-11,美国,13,3,0
2020-02-11,尼泊尔,1,0,0
2020-02-11,日本,26,2,0
2020-02-11,瑞典,1,0,0
2020-02-11,斯里兰卡,1,1,0
2020-02-11,泰国,32,10,0
2020-02-11,西班牙,2,0,0
2020-02-11,新加坡,47,9,0
2020-02-11,意大利,3,0,0
2020-02-11,印度,3,0,0
2020-02-11,英国,8,0,0
2020-02-11,越南,15,3,0
2020-02-11,中国,44730,4742,1114
2020-02-12,阿联酋,8,0,0
2020-02-12,澳大利亚,15,5,0
2020-02-12,比利时,1,0,0
2020-02-12,德国,16,0,0
2020-02-12,俄罗斯,2,2,0
2020-02-12,法国,11,0,0
2020-02-12,菲律宾,3,1,1
2020-02-12,芬兰,1,1,0
2020-02-12,韩国,28,3,0
2020-02-12,加拿大,7,1,0
2020-02-12,柬埔寨,1,0,0
2020-02-12,马来西亚,18,3,0
2020-02-12,美国,13,3,0
2020-02-12,尼泊尔,1,1,0
2020-02-12,日本,28,10,0
2020-02-12,瑞典,1,0,0
2020-02-12,斯里兰卡,1,1,0
2020-02-12,泰国,33,10,0
2020-02-12,西班牙,2,0,0
2020-02-12,新加坡,50,15,0
2020-02-12,意大利,3,0,0
2020-02-12,印度,3,0,0
2020-02-12,英国,8,1,0
2020-02-12,越南,15,3,0
2020-02-12,中国,58839,5646,1260
2020-02-13,阿联酋,8,0,0
2020-02-13,澳大利亚,15,5,0
2020-02-13,比利时,1,0,0
2020-02-13,德国,16,1,0
2020-02-13,俄罗斯,2,2,0
2020-02-13,法国,11,0,0
2020-02-13,菲律宾,3,1,1
2020-02-13,芬兰,1,1,0
2020-02-13,韩国,28,7,0
2020-02-13,加拿大,7,1,0
2020-02-13,柬埔寨,1,0,0
2020-02-13,马来西亚,19,3,0
2020-02-13,美国,14,3,0
2020-02-13,尼泊尔,1,1,0
2020-02-13,日本,29,11,1
2020-02-13,瑞典,1,0,0
2020-02-13,斯里兰卡,1,1,0
2020-02-13,泰国,33,10,0
2020-02-13,西班牙,2,0,0
2020-02-13,新加坡,58,15,0
2020-02-13,意大利,3,0,0
2020-02-13,印度,3,0,0
2020-02-13,英国,9,1,0
2020-02-13,越南,15,5,0
2020-02-13,中国,63932,6728,1381
2020-02-14,阿联酋,8,3,0
2020-02-14,澳大利亚,15,5,0
2020-02-14,比利时,1,0,0
2020-02-14,德国,16,1,0
2020-02-14,俄罗斯,2,2,0
2020-02-14,法国,11,0,0
2020-02-14,菲律宾,3,1,1
2020-02-14,芬兰,1,1,0
2020-02-14,韩国,28,7,0
2020-02-14,加拿大,7,1,0
2020-02-14,柬埔寨,1,0,0
2020-02-14,马来西亚,19,3,0
2020-02-14,美国,15,3,0
2020-02-14,尼泊尔,1,1,0
2020-02-14,日本,33,12,1
2020-02-14,瑞典,1,0,0
2020-02-14,斯里兰卡,1,1,0
2020-02-14,泰国,33,10,0
2020-02-14,西班牙,2,0,0
2020-02-14,新加坡,67,17,0
2020-02-14,意大利,3,0,0
2020-02-14,印度,3,0,0
2020-02-14,英国,9,1,0
2020-02-14,越南,16,5,0
2020-02-14,中国,66575,8101,1524
2020-02-15,阿联酋,8,3,0
2020-02-15,埃及,1,0,0
2020-02-15,澳大利亚,15,5,0
2020-02-15,比利时,1,0,0
2020-02-15,德国,16,1,0
2020-02-15,俄罗斯,2,2,0
2020-02-15,法国,11,0,1
2020-02-15,菲律宾,3,1,1
2020-02-15,芬兰,1,1,0
2020-02-15,韩国,28,9,0
2020-02-15,加拿大,8,1,0
2020-02-15,柬埔寨,1,1,0
2020-02-15,马来西亚,21,3,0
2020-02-15,美国,15,3,0
2020-02-15,尼泊尔,1,1,0
2020-02-15,日本,41,12,1
2020-02-15,瑞典,1,0,0
2020-02-15,斯里兰卡,1,1,0
2020-02-15,泰国,33,14,0
2020-02-15,西班牙,2,0,0
2020-02-15,新加坡,67,17,0
2020-02-15,意大利,3,0,0
2020-02-15,印度,3,0,0
2020-02-15,英国,9,1,0
2020-02-15,越南,16,7,0
2020-02-15,中国,68584,9425,1666
2020-02-16,阿联酋,8,4,0
2020-02-16,埃及,1,0,0
2020-02-16,澳大利亚,15,5,0
2020-02-16,比利时,1,1,0
2020-02-16,德国,16,1,0
2020-02-16,俄罗斯,2,2,0
2020-02-16,法国,12,4,1
2020-02-16,菲律宾,3,1,1
2020-02-16,芬兰,1,1,0
2020-02-16,韩国,29,9,0
2020-02-16,加拿大,8,1,0
2020-02-16,柬埔寨,1,1,0
2020-02-16,马来西亚,22,7,0
2020-02-16,美国,15,3,0
2020-02-16,尼泊尔,1,1,0
2020-02-16,日本,53,12,1
2020-02-16,瑞典,1,0,0
2020-02-16,斯里兰卡,1,1,0
2020-02-16,泰国,34,15,0
2020-02-16,西班牙,2,0,0
2020-02-16,新加坡,72,18,0
2020-02-16,意大利,3,0,0
2020-02-16,印度,3,2,0
2020-02-16,英国,9,8,0
2020-02-16,越南,16,7,0
2020-02-16,中国,70637,10860,1772
2020-02-17,阿联酋,9,4,0
2020-02-17,埃及,1,0,0
2020-02-17,澳大利亚,15,5,0
2020-02-17,比利时,1,1,0
2020-02-17,德国,16,1,0
2020-02-17,俄罗斯,2,2,0
2020-02-17,法国,12,4,1
2020-02-17,菲律宾,3,1,1
2020-02-17,芬兰,1,1,0
2020-02-17,韩国,30,10,0
2020-02-17,加拿大,8,1,0
2020-02-17,柬埔寨,1,1,0
2020-02-17,马来西亚,22,9,0
2020-02-17,美国,15,3,0
2020-02-17,尼泊尔,1,1,0
2020-02-17,日本,59,14,1
2020-02-17,瑞典,1,0,0
2020-02-17,斯里兰卡,1,1,0
2020-02-17,泰国,35,15,0
2020-02-17,西班牙,2,0,0
2020-02-17,新加坡,77,19,0
2020-02-17,意大利,3,0,0
2020-02-17,印度,3,2,0
2020-02-17,英国,9,8,0
2020-02-17,越南,16,7,0
2020-02-17,中国,72528,12561,1870
2020-02-18,阿联酋,9,4,0
2020-02-18,埃及,1,0,0
2020-02-18,澳大利亚,15,5,0
2020-02-18,比利时,1,1,0
2020-02-18,德国,16,7,0
2020-02-18,俄罗斯,2,2,0
2020-02-18,法国,12,4,1
2020-02-18,菲律宾,3,1,1
2020-02-18,芬兰,1,1,0
2020-02-18,韩国,31,10,0
2020-02-18,加拿大,8,1,0
2020-02-18,柬埔寨,1,1,0
2020-02-18,马来西亚,22,9,0
2020-02-18,美国,15,3,0
2020-02-18,尼泊尔,1,1,0
2020-02-18,日本,65,14,1
2020-02-18,瑞典,1,0,0
2020-02-18,斯里兰卡,1,1,0
2020-02-18,泰国,35,15,0
2020-02-18,西班牙,2,0,0
2020-02-18,新加坡,81,29,0
2020-02-18,意大利,3,0,0
2020-02-18,印度,3,2,0
2020-02-18,英国,9,8,0
2020-02-18,越南,16,9,0
2020-02-18,中国,74276,14387,2006
2020-02-19,阿联酋,9,4,0
2020-02-19,埃及,1,0,0
2020-02-19,澳大利亚,15,5,0
2020-02-19,比利时,1,1,0
2020-02-19,德国,16,7,0
2020-02-19,俄罗斯,2,2,0
2020-02-19,法国,12,4,1
2020-02-19,菲律宾,3,1,1
2020-02-19,芬兰,1,1,0
2020-02-19,韩国,51,10,0
2020-02-19,加拿大,8,1,0
2020-02-19,柬埔寨,1,1,0
2020-02-19,马来西亚,22,9,0
2020-02-19,美国,15,3,0
2020-02-19,尼泊尔,1,1,0
2020-02-19,日本,73,14,1
2020-02-19,瑞典,1,0,0
2020-02-19,斯里兰卡,1,1,0
2020-02-19,泰国,35,15,0
2020-02-19,西班牙,2,0,0
2020-02-19,新加坡,84,34,0
2020-02-19,意大利,3,0,0
2020-02-19,印度,3,2,0
2020-02-19,英国,9,8,0
2020-02-19,越南,16,9,0
2020-02-19,中国,75101,16168,2121
2020-02-20,阿联酋,9,4,0
2020-02-20,埃及,1,0,0
2020-02-20,澳大利亚,15,5,0
2020-02-20,比利时,1,1,0
2020-02-20,德国,16,7,0
2020-02-20,俄罗斯,2,2,0
2020-02-20,法国,12,4,1
2020-02-20,菲律宾,3,1,1
2020-02-20,芬兰,1,1,0
2020-02-20,韩国,104,12,1
2020-02-20,加拿大,8,1,0
2020-02-20,柬埔寨,1,1,0
2020-02-20,马来西亚,22,15,0
2020-02-20,美国,15,3,0
2020-02-20,尼泊尔,1,1,0
2020-02-20,日本,85,16,1
2020-02-20,瑞典,1,0,0
2020-02-20,斯里兰卡,1,1,0
2020-02-20,泰国,35,17,0
2020-02-20,西班牙,2,0,0
2020-02-20,新加坡,85,37,0
2020-02-20,伊朗,5,0,2
2020-02-20,意大利,3,0,0
2020-02-20,印度,3,3,0
2020-02-20,英国,9,8,0
2020-02-20,越南,16,9,0
2020-02-20,中国,75993,18277,2239
2020-02-21,阿联酋,9,4,0
2020-02-21,澳大利亚,15,5,0
2020-02-21,比利时,1,1,0
2020-02-21,德国,16,7,0
2020-02-21,俄罗斯,2,2,0
2020-02-21,法国,12,4,1
2020-02-21,菲律宾,3,1,1
2020-02-21,芬兰,1,1,0
2020-02-21,韩国,204,12,2
2020-02-21,加拿大,8,1,0
2020-02-21,柬埔寨,1,1,0
2020-02-21,马来西亚,22,15,0
2020-02-21,美国,15,3,0
2020-02-21,尼泊尔,1,1,0
2020-02-21,日本,93,16,1
2020-02-21,瑞典,1,0,0
2020-02-21,斯里兰卡,1,1,0
2020-02-21,泰国,35,17,0
2020-02-21,西班牙,2,0,0
2020-02-21,新加坡,85,37,0
2020-02-21,伊朗,18,0,2
2020-02-21,意大利,3,0,0
2020-02-21,印度,3,3,0
2020-02-21,英国,9,8,0
2020-02-21,越南,16,9,0
2020-02-21,中国,76392,20672,2348
2020-02-22,阿联酋,13,4,0
2020-02-22,澳大利亚,15,5,0
2020-02-22,比利时,1,1,0
2020-02-22,德国,16,7,0
2020-02-22,俄罗斯,2,2,0
2020-02-22,法国,12,4,1
2020-02-22,菲律宾,3,1,1
2020-02-22,芬兰,1,1,0
2020-02-22,韩国,433,18,3
2020-02-22,加拿大,9,1,0
2020-02-22,柬埔寨,1,1,0
2020-02-22,黎巴嫩,1,0,0
2020-02-22,马来西亚,22,15,0
2020-02-22,美国,34,3,0
2020-02-22,尼泊尔,1,1,0
2020-02-22,日本,105,16,1
2020-02-22,瑞典,1,0,0
2020-02-22,斯里兰卡,1,1,0
2020-02-22,泰国,35,17,0
2020-02-22,西班牙,2,0,0
2020-02-22,新加坡,89,49,0
2020-02-22,伊朗,28,0,4
2020-02-22,意大利,33,0,2
2020-02-22,印度,3,3,0
2020-02-22,英国,9,8,0
2020-02-22,越南,16,9,0
2020-02-22,中国,76846,22907,2445
2020-02-23,阿联酋,13,4,0
2020-02-23,澳大利亚,17,5,0
2020-02-23,比利时,1,1,0
2020-02-23,德国,16,7,0
2020-02-23,俄罗斯,2,2,0
2020-02-23,法国,12,4,1
2020-02-23,菲律宾,3,1,1
2020-02-23,芬兰,1,1,0
2020-02-23,韩国,602,18,6
2020-02-23,加拿大,9,1,0
2020-02-23,柬埔寨,1,1,0
2020-02-23,黎巴嫩,1,0,0
2020-02-23,马来西亚,22,18,0
2020-02-23,美国,34,3,0
2020-02-23,尼泊尔,1,1,0
2020-02-23,日本,132,17,1
2020-02-23,瑞典,1,0,0
2020-02-23,斯里兰卡,1,1,0
2020-02-23,泰国,35,17,0
2020-02-23,西班牙,2,0,0
2020-02-23,新加坡,89,49,0
2020-02-23,伊拉克,1,0,0
2020-02-23,伊朗,28,0,4
2020-02-23,以色列,1,0,0
2020-02-23,意大利,132,0,2
2020-02-23,印度,3,3,0
2020-02-23,英国,9,8,0
2020-02-23,越南,16,9,0
2020-02-23,中国,77262,24757,2595
2020-02-24,阿富汗,1,0,0
2020-02-24,阿联酋,13,4,0
2020-02-24,澳大利亚,17,5,0
2020-02-24,巴林,1,0,0
2020-02-24,比利时,1,1,0
2020-02-24,德国,16,14,0
2020-02-24,俄罗斯,2,2,0
2020-02-24,法国,12,4,1
2020-02-24,菲律宾,3,1,1
2020-02-24,芬兰,1,1,0
2020-02-24,韩国,833,22,8
2020-02-24,加拿大,9,1,0
2020-02-24,柬埔寨,1,1,0
2020-02-24,科威特,3,0,0
2020-02-24,黎巴嫩,1,0,0
2020-02-24,马来西亚,22,18,0
2020-02-24,美国,34,3,0
2020-02-24,尼泊尔,1,1,0
2020-02-24,日本,144,17,1
2020-02-24,瑞典,1,0,0
2020-02-24,斯里兰卡,1,1,0
2020-02-24,泰国,35,17,0
2020-02-24,西班牙,2,0,0
2020-02-24,新加坡,90,53,0
2020-02-24,伊拉克,1,0,0
2020-02-24,伊朗,61,0,12
2020-02-24,以色列,6,0,0
2020-02-24,意大利,230,1,7
2020-02-24,印度,3,3,0
2020-02-24,英国,13,8,0
2020-02-24,越南,16,9,0
2020-02-24,中国,77779,27353,2666
2020-02-25,阿富汗,1,0,0
2020-02-25,阿联酋,13,4,0
2020-02-25,阿曼,4,0,0
2020-02-25,奥地利,2,0,0
2020-02-25,澳大利亚,23,5,0
2020-02-25,巴林,17,0,0
2020-02-25,比利时,1,1,0
2020-02-25,德国,16,14,0
2020-02-25,俄罗斯,2,2,0
2020-02-25,法国,12,11,1
2020-02-25,菲律宾,3,1,1
2020-02-25,芬兰,1,1,0
2020-02-25,韩国,977,22,11
2020-02-25,加拿大,11,4,0
2020-02-25,柬埔寨,1,1,0
2020-02-25,科威特,8,0,0
2020-02-25,克罗地亚,1,0,0
2020-02-25,黎巴嫩,1,0,0
2020-02-25,马来西亚,22,18,0
2020-02-25,美国,53,3,0
2020-02-25,尼泊尔,1,1,0
2020-02-25,日本,157,18,1
2020-02-25,瑞典,1,0,0
2020-02-25,瑞士,1,0,0
2020-02-25,斯里兰卡,1,1,0
2020-02-25,泰国,37,22,0
2020-02-25,西班牙,3,2,0
2020-02-25,新加坡,90,53,0
2020-02-25,伊拉克,5,0,0
2020-02-25,伊朗,95,21,16
2020-02-25,以色列,6,0,0
2020-02-25,意大利,283,1,7
2020-02-25,印度,3,3,0
2020-02-25,英国,13,8,0
2020-02-25,越南,16,16,0
2020-02-25,中国,78190,29775,2718
2020-02-26,阿尔及利亚,1,0,0
2020-02-26,阿富汗,1,0,0
2020-02-26,阿联酋,13,4,0
2020-02-26,阿曼,4,0,0
2020-02-26,奥地利,2,0,0
2020-02-26,澳大利亚,23,5,0
2020-02-26,巴林,26,0,0
2020-02-26,巴西,1,0,0
2020-02-26,比利时,1,1,0
2020-02-26,德国,19,14,0
2020-02-26,俄罗斯,2,2,0
2020-02-26,法国,17,11,2
2020-02-26,菲律宾,3,1,1
2020-02-26,芬兰,1,1,0
2020-02-26,韩国,1261,22,12
2020-02-26,加拿大,11,4,0
2020-02-26,柬埔寨,1,1,0
2020-02-26,科威特,25,0,0
2020-02-26,克罗地亚,1,0,0
2020-02-26,黎巴嫩,1,0,0
2020-02-26,马来西亚,22,18,0
